"ID_CHARACTER","ID_SCENE","ID_PLACE","ID_DIALOGUE","SENTIMENT_AFINN","DIALOGUE_LENGTH","LOVE_COUNT","INSERTED_AT","UPDATED_AT"
"33","107","72","2833","-3.0","13","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","107","72","2834","-3.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","107","72","2836","-3.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","107","72","2840","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"33","107","72","2841","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","108","36","2881","0.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"13","109","30","2898","3.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"13","109","30","2904","0.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"13","109","30","2906","-8.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","109","30","2910","4.0","21","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"13","109","30","2914","1.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","110","63","2938","-2.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","111","39","2963","-3.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"57","112","63","2970","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"57","112","63","2972","0.0","16","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","113","39","2990","-1.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"18","113","39","2997","3.0","29","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","114","35","3026","0.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","114","35","3029","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","114","35","3030","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"69","114","35","3031","-1.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","114","35","3032","-1.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","114","35","3041","0.0","16","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","115","45","3046","-1.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","115","45","3049","0.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","115","30","3076","0.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"13","115","30","3077","2.0","73","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"57","116","51","3086","3.0","16","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"114","116","51","3087","1.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","116","51","3089","8.0","27","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"33","116","51","3096","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","116","51","3102","2.0","28","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"14","116","39","3105","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"19","116","39","3106","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"14","116","39","3107","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","116","39","3119","0.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","116","36","3122","1.0","53","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","116","36","3131","0.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"7","117","61","3139","0.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","118","36","3156","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","118","36","3162","2.0","17","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"55","118","47","3166","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"55","118","47","3170","1.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","118","39","3180","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"131","118","39","3185","-5.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","119","36","3194","-4.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","119","36","3195","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","119","36","3214","-1.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","119","36","3222","-2.0","22","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"101","119","36","3224","0.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","119","36","3232","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"9","119","39","3239","2.0","22","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","120","44","3269","-1.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","121","37","3287","2.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"75","121","37","3294","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","121","37","3301","1.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"81","121","37","3302","4.0","13","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","121","37","3307","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","121","37","3310","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"13","122","37","3317","0.0","27","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"13","122","37","3318","-3.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","122","37","3319","0.0","35","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","123","48","3334","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"49","123","48","3348","0.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"49","123","48","3353","-5.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","124","41","3364","-4.0","23","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"49","124","28","3370","0.0","13","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","125","62","3379","0.0","20","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","125","62","3384","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"36","125","62","3390","0.0","15","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","125","62","3391","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","126","14","3401","1.0","17","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"36","126","14","3402","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"44","126","14","3411","-2.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"9","126","14","3413","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"44","126","14","3415","2.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"9","127","14","3428","1.0","65","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"9","128","14","3437","-1.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"13","129","30","3444","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","129","30","3456","-2.0","19","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","129","30","3458","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","129","30","3461","-1.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"13","129","30","3466","-1.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"89","129","30","3474","0.0","13","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","130","58","3484","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","130","58","3489","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","130","58","3490","1.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","130","58","3491","1.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"148","131","11","3507","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","131","8","3523","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"21","131","8","3535","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"11","132","8","3545","0.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"56","132","8","3554","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"13","132","8","3555","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","132","8","3560","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"11","132","8","3562","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"56","132","8","3568","-3.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","134","7","3605","0.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","134","7","3606","-2.0","19","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","134","7","3619","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"26","134","7","3621","0.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","134","7","3626","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"18","134","7","3633","0.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","134","7","3641","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","134","7","3643","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"18","134","7","3649","0.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"16","134","7","3655","1.0","21","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"11","134","7","3659","-1.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"26","134","7","3660","5.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","134","7","3664","0.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"16","135","70","3670","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"16","135","70","3676","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"16","135","70","3678","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"16","135","70","3679","3.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"17","136","70","3696","0.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"17","136","70","3697","-2.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"17","136","70","3701","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"88","136","70","3716","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","137","71","3741","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"16","137","71","3750","-1.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"16","137","71","3753","3.0","17","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"18","137","71","3757","1.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"48","137","71","3769","-2.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","139","36","3792","1.0","27","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"75","139","39","3796","1.0","13","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","139","39","3801","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","139","39","3805","-2.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"15","140","30","3809","3.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"15","140","30","3815","0.0","15","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"74","140","30","3840","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"12","79","40","2078","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","80","30","2125","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"14","85","27","2268","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"14","85","27","2272","3.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"7","87","22","2327","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"6","89","28","2390","0.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","91","40","2436","4.0","36","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","91","40","2455","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"18","93","20","2495","-3.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"11","93","20","2503","2.0","16","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","95","67","2576","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","96","37","2591","-1.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","98","43","2609","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","99","40","2631","0.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","99","40","2675","0.0","23","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","99","67","2681","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","103","36","2747","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","107","42","2846","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"14","108","36","2873","-2.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","109","30","2911","-3.0","21","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"14","109","36","2920","1.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","109","36","2921","0.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"7","111","41","2950","0.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","112","63","2973","-1.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"18","113","39","3003","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"18","113","39","3005","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","114","37","3020","1.0","17","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"69","114","35","3028","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","115","45","3053","-3.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","115","45","3059","2.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","115","45","3061","-10.0","20","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"12","115","45","3067","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","116","51","3103","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"111","116","36","3123","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"7","117","61","3133","6.0","66","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","118","36","3149","-2.0","20","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","118","36","3150","0.0","13","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","118","36","3153","-3.0","28","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","118","36","3163","-7.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","118","36","3165","1.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","118","47","3167","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","118","39","3183","-1.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","118","39","3187","-1.0","20","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","119","36","3201","0.0","17","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","119","36","3202","0.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"78","119","36","3205","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"78","119","36","3217","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","120","29","3242","-1.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"36","120","29","3248","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"36","120","29","3253","-3.0","20","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","120","50","3263","0.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"10","120","44","3276","5.0","28","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","121","37","3279","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"81","121","37","3303","2.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","121","37","3309","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"19","121","37","3315","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"17","123","41","3328","0.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","123","48","3333","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"49","123","48","3336","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"33","123","48","3343","0.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"33","123","48","3358","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","125","62","3388","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"36","126","14","3396","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"9","126","14","3406","-3.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","129","30","3448","0.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","129","30","3470","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","130","36","3478","-4.0","159","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","130","39","3480","0.0","20","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","130","39","3481","0.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"148","131","11","3495","1.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"31","131","11","3503","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"31","131","11","3512","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"56","132","8","3561","-4.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","132","8","3570","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","132","8","3572","-1.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"13","132","8","3579","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"18","133","7","3593","3.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","133","7","3594","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","134","7","3607","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","134","7","3629","0.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"18","134","7","3631","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"16","135","70","3674","3.0","13","1","2024-05-21 14:58:42","2024-05-21 14:58:42"
"16","135","70","3689","-1.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","136","70","3702","1.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"17","136","70","3710","-3.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"72","136","70","3711","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"17","136","70","3726","0.0","13","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"23","137","71","3742","1.0","20","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"19","137","71","3752","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"18","137","71","3763","-2.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"18","137","71","3771","2.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","138","42","3785","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","138","42","3786","2.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","139","39","3799","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"29","139","39","3802","0.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","140","30","3814","0.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"15","140","30","3817","-1.0","20","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"15","140","30","3824","-2.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","140","30","3837","-1.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"11","94","20","2517","-2.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"18","94","20","2538","-2.0","16","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"9","127","14","3420","1.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"17","136","70","3723","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","124","41","3365","2.0","42","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"15","141","31","3845","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"15","141","31","3849","3.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"15","141","31","3851","0.0","23","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","141","39","3853","0.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"15","141","39","3856","0.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","141","39","3857","0.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","141","39","3862","-2.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","141","39","3875","1.0","16","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"38","142","32","3877","3.0","28","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"38","142","32","3882","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"15","142","32","3883","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"38","142","32","3886","4.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","143","21","3892","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","143","21","3896","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"19","143","21","3906","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","143","21","3910","3.0","25","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","143","21","3914","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","143","21","3917","1.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"65","143","21","3919","4.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"55","143","21","3921","0.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","143","21","3922","-5.0","16","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","143","21","3925","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","143","21","3927","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","143","21","3928","3.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","143","21","3935","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","143","29","3936","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","143","36","3941","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","143","36","3946","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","143","36","3952","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","143","36","3954","-2.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","143","36","3962","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"7","143","36","3965","3.0","18","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"27","144","55","3976","6.0","36","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","144","55","3979","4.0","18","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"127","144","55","3981","0.0","18","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","144","55","3982","-1.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"12","144","55","3985","5.0","10","1","2024-05-21 14:58:42","2024-05-21 14:58:42"
"12","144","55","3987","-5.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"50","144","55","3990","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"7","144","55","3995","-2.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"7","144","55","3998","-2.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"15","144","55","4000","1.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"15","144","55","4006","4.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","144","55","4007","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","144","55","4011","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","144","55","4013","0.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","145","55","4017","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","145","55","4021","0.0","13","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","145","55","4024","3.0","23","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","145","55","4030","2.0","23","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","145","55","4034","0.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"10","145","55","4039","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","146","41","4052","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"7","146","41","4054","0.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","146","41","4055","0.0","13","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","146","41","4064","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","146","41","4065","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"6","146","49","4075","0.0","33","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"6","146","49","4090","-1.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"6","146","49","4093","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"6","146","49","4095","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"6","146","49","4097","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"15","147","58","4100","1.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","40","1","1067","-5.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","53","41","1447","0.0","22","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"23","69","41","1843","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"126","70","36","1853","2.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"133","73","69","1925","0.0","17","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","76","42","2010","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","78","32","2061","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","78","40","2073","0.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"7","87","22","2321","1.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"66","89","28","2375","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
